word,auditory.mean,gustatory.mean,haptic.mean,interoceptive.mean,olfactory.mean,visual.mean,foot_leg.mean,hand_arm.mean,head.mean,mouth.mean,torso.mean,auditory.sd,gustatory.sd,haptic.sd,interoceptive.sd,olfactory.sd,visual.sd,foot_leg.sd,hand_arm.sd,head.sd,mouth.sd,torso.sd
husbandless,1.235294118,0.0,0.176470588,0.705882353,0.0,2.0,0.555555556,0.888888889,2.388888889,0.611111111,0.555555556,1.714985851,0.0,0.52859414,1.531531337,0.0,1.837117307,1.464168996,1.604731566,2.252812331,1.243282604,1.464168996
husbandly,1.235294118,0.0,0.470588235,0.882352941,0.235294118,1.941176471,0.473684211,0.578947368,1.684210526,0.947368421,0.631578947,1.251469724,0.0,0.943242218,1.317305628,0.664211164,1.748949264,0.904827857,1.121298329,2.001461454,1.580213917,1.300022492
husbandry,1.388888889,0.388888889,1.0,0.777777778,0.5,2.333333333,1.45,2.3,2.1,1.4,1.3,1.914000703,1.243282604,1.782265577,1.555088632,1.294785924,1.970368732,1.791059669,2.105131575,1.997366687,1.729009452,1.625455402
hush,3.828571429,0.028571429,0.057142857,0.6,0.028571429,1.028571429,0.0,1.421052632,2.105263158,3.578947368,0.052631579,1.484938388,0.169030851,0.235504108,1.193117518,0.169030851,1.424279266,0.0,1.923994383,1.969058908,1.980902978,0.229415734
hush up,3.5,0.0,0.0,0.75,0.0,1.0,0.142857143,0.857142857,2.19047619,3.619047619,0.285714286,2.039091645,0.0,0.0,1.409553867,0.0,1.589438828,0.654653671,1.525965736,1.88730092,1.802115159,0.783763813
hushed,3.684210526,0.0,0.0,0.684210526,0.0,1.210526316,0.0,0.470588235,1.882352941,2.647058824,0.235294118,1.634782744,0.0,0.0,1.376494403,0.0,1.718492471,0.0,1.280510009,2.027386031,2.089891638,0.752446989
hushing,4.117647059,0.0,0.117647059,0.117647059,0.0,1.882352941,0.05,1.75,2.15,3.45,0.45,1.11143786,0.0,0.48507125,0.332105582,0.0,1.653872461,0.223606798,1.943274502,2.007223796,1.904979624,0.887041208
husk,0.631578947,0.894736842,2.947368421,0.105263158,0.684210526,3.894736842,0.105263158,2.421052632,0.894736842,0.473684211,0.0,1.460993814,1.696229048,1.957143162,0.458831468,1.293257368,1.370106924,0.458831468,2.142578651,1.559727072,1.172292202,0.0
husked,0.9375,0.1875,2.125,0.0625,0.0,3.3125,0.0,2.736842105,1.157894737,0.263157895,0.368421053,1.481834449,0.543905629,1.857417562,0.25,0.0,1.778341924,0.0,2.156182461,1.607729866,0.561951487,0.955133866
huskily,1.666666667,0.0,0.5,0.277777778,0.0,2.222222222,0.588235294,0.705882353,1.294117647,1.705882353,1.0,2.169304578,0.0,1.200490096,0.669113158,0.0,2.073801725,1.277635684,1.358524286,1.928882639,2.391775122,1.620185175
huskiness,1.6875,0.0,1.1875,1.125,0.0625,2.6875,1.2,1.4,1.6,1.05,2.4,2.358495283,0.0,1.558578412,2.028957039,0.25,2.301267767,2.015727634,2.087557122,2.112618729,1.932410548,2.370875921
husky,1.416666667,0.0,2.0,0.444444444,0.472222222,3.861111111,0.857142857,1.0,1.619047619,0.666666667,1.619047619,1.794833856,0.0,2.083952289,1.080857978,1.18288053,1.476536058,1.276154939,1.549193338,2.01186954,1.390443574,1.96153487
hussy,2.357142857,0.357142857,0.5,1.214285714,0.714285714,2.642857143,0.6,0.8,1.8,1.35,0.7,2.023216892,0.928782732,0.940539943,1.928673176,1.204387583,2.023216892,1.535543792,1.735086832,2.261811105,1.926955603,1.625455402
hustle,1.7,0.0,0.25,1.8,0.0,3.75,2.142857143,1.19047619,1.476190476,1.380952381,1.0,1.922169827,0.0,1.118033989,1.609184167,0.0,1.681947493,2.007130147,1.691716513,1.66189794,1.856776521,1.673320053
hustler,2.529411765,0.058823529,0.176470588,1.0,0.176470588,3.588235294,0.75,1.05,1.35,1.7,0.75,1.58578242,0.242535625,0.727606875,1.414213562,0.52859414,1.73417212,1.650358813,1.904979624,2.109502311,2.202868943,1.712953743
hut,0.411764706,0.117647059,1.588235294,0.176470588,0.352941176,4.0,0.944444444,0.888888889,0.944444444,0.333333333,0.833333333,0.939336437,0.48507125,1.543487266,0.52859414,0.996316746,1.118033989,1.474178624,1.490711985,1.513555309,1.028991511,1.42457424
hutch,0.333333333,0.0,2.166666667,0.0,0.75,4.833333333,0.333333333,1.0,0.944444444,0.166666667,0.444444444,0.887625365,0.0,1.94624736,0.0,1.422226168,0.389249472,0.84016805,1.644956642,1.589384721,0.514495755,1.096637761
hybrid,1.555555556,0.5,1.666666667,0.166666667,0.5,3.111111111,0.7,1.0,1.4,0.6,0.65,2.006525303,1.150447483,2.196253494,0.707106781,1.200490096,2.13896316,1.417930293,1.777046633,1.984147702,1.391704748,1.460893742
hybridization,0.833333333,0.666666667,0.75,0.25,0.416666667,2.25,0.222222222,0.611111111,1.388888889,0.166666667,0.388888889,1.403458931,1.61432977,1.422226168,0.866025404,0.900336637,2.261335084,0.732084498,1.092158623,1.85151413,0.514495755,1.195033295
hydra,0.928571429,0.714285714,0.571428571,1.071428571,0.714285714,3.071428571,0.368421053,0.421052632,2.0,0.631578947,0.105263158,1.542439911,1.815682598,1.504571787,1.817195037,1.540657773,1.899971081,1.211542924,0.837707817,2.054804668,1.256561725,0.458831468
hydrant,0.8,0.0,1.466666667,0.4,0.0,3.8,0.842105263,1.526315789,2.0,0.526315789,0.631578947,1.521277659,0.0,1.922300209,1.121223821,0.0,1.780850519,1.537066394,1.678902454,1.885618083,1.020262551,1.342076596
hydrate,0.777777778,2.777777778,0.944444444,3.055555556,0.5,2.222222222,0.894736842,2.052631579,2.894736842,4.684210526,1.789473684,1.395604678,2.184317246,1.625973816,2.071436621,1.339446769,2.289504327,1.629408101,1.928548222,1.852767805,0.749268649,1.960128889
hydrated,0.55,1.1,0.8,3.95,0.5,1.05,1.904761905,2.047619048,2.952380952,4.333333333,2.666666667,1.276302225,1.713721712,1.576137851,1.234376041,1.277332747,1.637552731,2.165750722,2.085094494,2.246690688,1.527525232,2.287647992
hydration,0.631578947,1.684210526,0.684210526,3.421052632,0.210526316,1.736842105,0.263157895,0.947368421,1.315789474,3.736842105,1.368421053,1.011628298,1.733738144,1.157230006,1.894899278,0.630603535,1.62761261,0.805681579,1.470966584,1.916380604,1.694504361,1.706540566
hydraulic,2.058823529,0.235294118,0.470588235,0.235294118,0.176470588,2.529411765,1.25,1.45,1.35,0.05,0.7,1.983386883,0.9701425,0.874474632,0.9701425,0.52859414,1.972233729,1.743408639,2.089447169,1.87153188,0.223606798,1.490319641
hydraulically,1.4375,0.0,0.5625,0.1875,0.125,2.5,0.875,1.375,0.6875,0.4375,0.75,1.631716887,0.0,1.093541647,0.543905629,0.341565026,1.932183566,1.360147051,2.028957039,1.400892573,1.263262971,1.570562532
hydraulics,1.882352941,0.0,0.764705882,0.294117647,0.117647059,2.352941176,1.0,1.947368421,1.473684211,0.684210526,0.894736842,1.615640467,0.0,1.521898969,0.685994341,0.332105582,1.800735144,1.414213562,1.840099158,1.576508838,1.335524515,1.448935887
hydro,2.0,0.736842105,1.894736842,0.789473684,0.631578947,3.105263158,1.166666667,1.5,1.777777778,1.833333333,1.166666667,2.02758751,1.240165995,2.105409352,1.583910329,1.116070802,1.791794161,1.465284554,1.757337558,1.733936547,2.007339474,1.465284554
hydrocarbon,1.076923077,0.538461538,1.076923077,0.615384615,1.769230769,1.846153846,0.166666667,0.555555556,1.722222222,0.944444444,0.388888889,1.497861724,0.967417922,1.552500052,1.32529629,1.739436985,1.519109051,0.514495755,1.199128224,1.872574684,1.625973816,0.916443823
hydrochemistry,1.421052632,0.105263158,0.631578947,0.473684211,0.578947368,2.368421053,0.318181818,1.045454545,2.363636364,0.5,0.181818182,1.70996392,0.458831468,1.256561725,1.306752593,1.169795304,1.977948609,0.8937009,1.526816568,2.237035763,1.300183137,0.664498639
hydrochloric,0.5,0.6,0.9,1.0,2.1,2.4,0.0,0.875,1.1875,0.1875,0.125,1.269295518,1.264911064,1.370320319,1.699673171,2.183269719,2.011080417,0.0,1.707825128,1.973786547,0.543905629,0.341565026
hydrochloride,0.105263158,0.789473684,0.789473684,0.684210526,1.736842105,2.052631579,0.083333333,1.333333333,1.333333333,0.583333333,0.25,0.458831468,1.618605276,1.43677677,1.529438226,1.910267732,2.040525102,0.288675135,1.497472618,1.435481125,1.505042031,0.621581561
hydrocortisone,0.642857143,0.0,1.928571429,1.142857143,0.428571429,2.785714286,0.823529412,1.764705882,0.470588235,0.0,0.764705882,1.645840578,0.0,2.017778127,1.915810447,1.342459609,2.082105866,1.704233483,2.222875721,1.067570083,0.0,1.678146737
hydroelectric,1.235294118,0.117647059,0.352941176,0.176470588,0.117647059,2.411764706,0.434782609,0.739130435,1.608695652,0.391304348,0.347826087,1.200490096,0.48507125,0.70188821,0.52859414,0.48507125,1.769845457,0.945135246,1.388831795,2.083247693,0.940943938,0.775106776
hydroelectricity,1.727272727,0.090909091,0.787878788,0.363636364,0.181818182,2.484848485,0.620689655,1.137931034,1.896551724,0.448275862,0.586206897,1.82470421,0.384353057,1.36376262,0.994301948,0.527644853,1.822107504,1.424625091,1.619614988,1.915068585,1.270157664,1.427216106
hydrogen,0.055555556,0.166666667,0.222222222,0.277777778,0.444444444,0.555555556,0.526315789,0.526315789,1.315789474,1.157894737,0.842105263,0.23570226,0.383482494,0.548318881,0.826442095,1.041617646,1.096637761,1.348596845,1.428613199,1.827342684,1.803181075,1.740471133
hydrogenate,1.6,0.7,0.8,0.2,0.4,2.1,0.5,0.666666667,0.666666667,1.666666667,0.333333333,1.577621275,1.636391694,1.751190072,0.632455532,0.966091783,1.91195072,1.0,0.984731928,1.07308674,2.059714602,0.651338947
hydrogenated,0.333333333,1.466666667,1.0,0.466666667,0.933333333,1.266666667,0.111111111,1.166666667,1.055555556,1.666666667,0.888888889,1.290994449,1.684664726,1.772810521,0.990430402,1.709915063,1.79151439,0.323380833,1.917412472,1.893400993,2.057983022,1.567646752
hydrogenous,0.8,0.1,0.9,0.0,0.5,1.4,0.083333333,0.416666667,1.0,0.333333333,0.25,1.032795559,0.316227766,1.286683938,0.0,0.971825316,1.577621275,0.288675135,0.99620492,1.954016842,0.887625365,0.621581561
hydrolysis,0.818181818,0.090909091,1.090909091,0.636363636,0.181818182,2.818181818,1.266666667,1.533333333,1.266666667,0.8,1.4,1.167748416,0.301511345,1.578261414,1.566698904,0.404519917,2.088931871,1.751190072,1.884776101,1.437590577,1.373213125,1.723783215
hydrometer,1.166666667,0.25,1.333333333,0.666666667,0.166666667,3.5,0.066666667,1.733333333,1.666666667,0.2,0.133333333,1.267304465,0.866025404,1.154700538,1.370688834,0.577350269,1.78376517,0.25819889,2.051712409,2.058663459,0.560611911,0.516397779
hydrophobia,1.615384615,0.076923077,0.384615385,2.538461538,0.076923077,2.230769231,0.95,0.95,2.35,0.75,0.85,2.218800785,0.277350098,0.960768923,2.183856856,0.277350098,2.166173514,1.35627198,1.35627198,1.980829172,1.409553867,1.348488433
hydrophobic,0.730769231,0.230769231,0.961538462,1.576923077,0.153846154,1.846153846,0.607142857,0.857142857,1.964285714,0.785714286,0.642857143,1.150919365,0.862910995,1.561557408,2.042999303,0.543492976,1.826303539,1.165532328,1.238705588,1.933757479,1.370513363,1.223664373
hydroplane,1.117647059,0.0,0.588235294,1.058823529,0.0,3.176470588,1.9,1.35,2.2,0.5,1.35,1.536324874,0.0,1.371988681,1.712840778,0.0,2.038237416,2.221900562,1.954078057,2.307881234,1.317893055,1.954078057
hydroponic,0.740740741,0.740740741,1.481481481,0.62962963,0.666666667,2.888888889,0.076923077,1.0,1.538461538,0.307692308,0.076923077,1.403089794,1.456882673,1.7180125,1.213645118,1.414213562,1.98713813,0.277350098,1.58113883,1.983909634,0.751067616,0.277350098
hydropower,2.210526316,0.105263158,0.736842105,0.210526316,0.157894737,3.473684211,0.5,1.125,1.3125,0.375,0.6875,1.873171623,0.315301768,1.284181766,0.535303379,0.374634325,1.576508838,1.366260102,1.784189825,1.621470526,1.087811258,1.537042615
hydroscopic,0.75,0.55,1.3,0.7,0.5,1.95,0.222222222,0.777777778,2.166666667,1.388888889,0.277777778,1.618153594,1.190974833,1.75018796,1.490319641,1.100239208,2.187885304,0.732084498,1.215369978,2.036432867,1.753614381,0.669113158
hydrosulfide,0.5,0.642857143,0.714285714,0.25,1.928571429,1.142857143,0.1,0.3,0.8,0.1,0.1,1.232281834,1.253566341,1.560084111,0.844371342,1.942289055,1.693435817,0.316227766,0.483045892,1.475729575,0.316227766,0.316227766
hydrotherapeutic,1.166666667,0.083333333,2.25,2.333333333,0.25,1.666666667,1.75,2.0625,1.8125,0.8125,1.875,1.029857301,0.288675135,1.912875038,1.825741858,0.452267017,1.556997888,2.144761059,2.14378948,2.072639219,1.108677891,2.187083294
hydrotherapy,1.5,0.125,2.8125,1.5625,0.5625,2.375,2.1,2.1,1.9,0.75,2.5,1.825741858,0.5,2.104558544,1.71148084,1.263262971,1.927865832,1.970840056,1.970840056,1.803505359,1.29269201,2.090076805
hydrothermal,0.571428571,0.285714286,2.428571429,0.214285714,0.357142857,2.785714286,0.5625,1.125,1.625,0.5,0.9375,0.937614462,1.069044968,2.064881659,0.578934224,0.928782732,1.888368096,1.547847968,1.821171784,2.125245084,1.154700538,1.730847577
hydroxide,0.25,0.4375,1.25,0.3125,1.5625,1.9375,0.5,1.7,1.75,0.9,0.6,0.577350269,1.030776406,1.61245155,1.01447852,1.75,2.015564437,1.317893055,1.949358869,2.124419425,1.586124041,1.391704748
hyena,3.117647059,0.176470588,1.352941176,0.470588235,0.764705882,3.764705882,0.157894737,0.210526316,3.105263158,0.421052632,0.105263158,1.996320144,0.727606875,1.656093916,1.374665735,1.480262298,1.751050105,0.374634325,0.535303379,2.208436773,1.169795304,0.458831468
hygiene,0.4,0.171428571,1.428571429,1.371428571,3.114285714,3.8,2.904761905,3.80952381,3.571428571,3.047619048,3.142857143,0.945577943,0.706512324,1.736895714,1.750390113,1.82742874,1.530090347,2.256208366,1.9136104,2.03890727,2.132514724,2.056349053
hygienic,0.315789474,1.368421053,2.578947368,2.052631579,3.315789474,3.578947368,1.857142857,3.285714286,2.333333333,2.714285714,2.095238095,0.749268649,1.605910137,1.894899278,1.870047064,1.600438536,1.835325871,2.104417123,1.847778589,1.957890021,2.003568245,2.071346468
hygienically,0.2,0.2,1.4,1.3,1.9,3.25,1.35,2.1,2.05,1.5,1.55,0.523148364,0.695852374,1.788854382,1.454575359,1.774082417,1.551739262,2.084403234,2.174009151,2.139232523,2.115108558,2.139232523
hygienist,1.764705882,0.411764706,1.352941176,0.882352941,0.470588235,3.588235294,0.526315789,1.736842105,2.368421053,2.842105263,0.894736842,1.678146737,1.277635684,1.578811914,1.72780037,1.23073388,1.543487266,1.576508838,2.305599591,2.361979544,2.339590607,1.852767805
hymen,0.176470588,0.0,2.294117647,1.470588235,0.0,2.411764706,0.9,0.8,1.1,0.35,1.4,0.727606875,0.0,2.172691473,2.065116433,0.0,2.152290162,1.774082417,1.151657844,1.618966532,0.988086934,1.69829636
hymn,4.166666667,0.0,0.0,0.277777778,0.111111111,1.111111111,0.263157895,0.421052632,2.368421053,3.0,0.421052632,1.653872461,0.0,0.0,0.57451315,0.471404521,1.604731566,0.933458638,1.121298329,2.060488785,2.236067977,1.216360211
hymnbook,1.235294118,0.117647059,1.941176471,0.470588235,0.352941176,4.352941176,0.157894737,2.315789474,2.684210526,1.631578947,0.315789474,1.855040827,0.48507125,2.014652211,1.178857872,0.861769725,1.169464432,0.688247202,1.857496271,2.05622717,2.033347713,0.749268649
hymnist,4.727272727,0.0,0.727272727,0.545454545,0.0,3.909090909,0.0625,0.375,2.4375,2.8125,0.4375,0.467099366,0.0,1.555050423,1.293339581,0.0,0.831209415,0.25,1.258305739,2.064582282,2.1975365,0.892094913
hype,2.380952381,0.095238095,0.19047619,2.047619048,0.142857143,1.952380952,0.727272727,0.909090909,3.318181818,1.681818182,0.727272727,1.82964998,0.43643578,0.872871561,2.108937896,0.654653671,1.856776521,1.453462801,1.540225429,1.644221154,1.861549883,1.351606388
hyper,1.6875,0.375,0.75,3.5625,0.375,3.0,1.894736842,1.947368421,2.789473684,1.578947368,1.684210526,1.887458609,0.885061203,1.341640786,1.931105038,1.024695077,2.065591118,1.728671193,1.928548222,2.016017729,1.742150315,1.733738144
hyperacidity,0.0,1.785714286,1.071428571,1.571428571,1.0,1.357142857,0.235294118,0.294117647,1.705882353,1.117647059,0.411764706,0.0,2.044827299,1.730463954,1.988980632,1.300887271,1.823232246,0.664211164,0.685994341,2.114376559,1.495090003,0.939336437
hyperactive,2.222222222,0.277777778,0.555555556,3.611111111,0.277777778,4.0,1.9,1.85,2.8,1.65,1.45,2.073801725,1.178511302,1.293523334,1.753614381,1.178511302,1.414213562,1.803505359,1.899445903,1.935812083,1.814415956,1.731290969
hyperactivity,2.235294118,0.117647059,0.705882353,2.117647059,0.176470588,3.411764706,3.380952381,3.571428571,3.285714286,2.714285714,2.285714286,2.107409896,0.48507125,1.531531337,2.088131729,0.727606875,2.093407018,1.856776521,1.938335073,1.927248223,2.194148061,2.052872552
hyperbola,0.461538462,0.0,0.692307692,0.461538462,0.0,3.615384615,0.357142857,0.785714286,2.571428571,1.142857143,0.714285714,0.877058019,0.0,0.947330933,1.126601424,0.0,1.804552647,0.841897386,1.311403912,2.064881659,1.833749537,1.489892687
hyperbole,3.866666667,0.2,0.266666667,0.533333333,0.2,2.333333333,0.0625,0.0625,2.125,2.375,0.25,1.597617273,0.774596669,0.798808637,1.457329587,0.774596669,1.718249386,0.25,0.25,2.061552813,2.247220505,1.0
hyperbolic,3.142857143,0.071428571,0.071428571,0.928571429,0.142857143,2.142857143,1.0,1.133333333,1.866666667,2.266666667,0.933333333,1.994497926,0.267261242,0.267261242,1.639150142,0.534522484,2.143223412,1.772810521,1.641718032,1.922300209,2.153623746,1.667618776
hyperbolically,3.3,0.4,0.2,0.6,0.2,1.7,0.0,0.066666667,2.466666667,1.933333333,0.0,2.110818693,1.264911064,0.632455532,1.264911064,0.632455532,1.946506843,0.0,0.25819889,2.231804736,2.250925735,0.0
hyperbolize,2.866666667,0.0,0.0,0.333333333,0.0,1.666666667,0.1875,1.0625,3.25,3.625,0.5,1.922300209,0.0,0.0,0.899735411,0.0,1.759328876,0.543905629,1.652018967,1.983263304,1.962141687,1.366260102
hypercompetitive,1.210526316,0.0,0.210526316,2.473684211,0.0,2.315789474,1.448275862,1.551724138,3.24137931,1.620689655,1.448275862,1.960128889,0.0,0.917662935,2.318246968,0.0,2.083070159,1.784580921,1.956421787,1.765850107,2.007375563,1.638514286
hyperconscious,0.625,0.0,0.5,3.0,0.4375,0.9375,0.25,0.3,2.6,0.75,0.3,1.408308678,0.0,1.414213562,2.12916259,1.31497782,1.611159003,0.638666374,0.801314709,2.137386501,1.29269201,0.656946685
hyperconsciousness,0.647058824,0.176470588,0.352941176,2.823529412,0.352941176,1.117647059,0.666666667,0.6,3.6,1.0,0.866666667,1.169464432,0.52859414,0.861769725,1.944070926,0.861769725,1.536324874,1.496026483,1.4040757,2.063284483,1.647508942,1.597617273
hypercritical,2.125,0.0,0.0,1.0625,0.0,2.0,1.0,1.526315789,2.736842105,2.368421053,1.210526316,2.125245084,0.0,0.0,1.691892432,0.0,2.221110833,1.666666667,2.03765718,2.104020101,2.005839428,1.548438187
hypercritically,2.466666667,0.466666667,0.6,1.0,0.4,1.733333333,0.0,0.166666667,2.944444444,2.444444444,0.222222222,1.922300209,1.35576371,1.4040757,1.558387445,1.298350602,1.624221425,0.0,0.383482494,1.830211245,2.035630332,0.732084498
hypercriticism,4.0,0.230769231,0.384615385,1.461538462,0.230769231,2.153846154,0.1,0.35,2.5,1.45,0.35,1.632993162,0.832050294,1.120897077,1.506396618,0.832050294,1.908147175,0.307793506,0.988086934,2.438722703,2.038446261,0.933302004
hyperextend,0.294117647,0.0,1.823529412,2.647058824,0.0,2.588235294,2.523809524,2.80952381,1.142857143,0.333333333,1.19047619,0.587867532,0.0,1.845104811,2.289682742,0.0,1.697749375,1.778174559,2.015416771,1.276154939,0.658280589,1.209092537
hyperextension,0.058823529,0.0,2.882352941,3.176470588,0.0,3.588235294,2.666666667,2.904761905,1.0,0.428571429,1.095238095,0.242535625,0.0,1.900077398,2.038237416,0.0,1.938389265,1.879716291,2.022492569,1.516575089,1.164964745,1.729299335
hyperglycemia,0.666666667,0.333333333,0.666666667,3.6,0.066666667,0.933333333,1.526315789,1.526315789,2.263157895,1.368421053,2.210526316,1.397276262,0.723746864,1.397276262,1.804755623,0.25819889,1.579632266,1.428613199,1.389181256,1.593113836,1.460993814,1.873171623
hyperglycemic,0.866666667,0.866666667,0.533333333,2.933333333,0.733333333,0.8,1.277777778,1.333333333,2.222222222,2.5,2.611111111,1.125462868,1.245945806,1.060098827,2.313521332,1.222799287,1.146423008,1.994272846,1.970368732,2.073801725,2.065116433,2.145827384
hyperinflation,1.516129032,0.0,0.741935484,0.677419355,0.0,3.096774194,0.0,0.352941176,2.294117647,0.058823529,0.058823529,1.929956264,0.0,1.590969137,1.399692747,0.0,1.938295449,0.0,0.861769725,1.992633492,0.242535625,0.242535625
hyperinflationary,0.944444444,0.611111111,0.555555556,1.222222222,0.666666667,1.888888889,0.47826087,0.434782609,1.260869565,0.347826087,1.260869565,1.589384721,1.460817212,1.293523334,1.733936547,1.571810496,1.745208192,1.201119373,1.079818459,1.789296238,0.775106776,1.912100019
hyperirritability,1.823529412,0.0,0.647058824,2.823529412,0.0,1.941176471,0.722222222,0.722222222,2.666666667,1.5,0.722222222,1.845104811,0.0,1.411611511,2.157408576,0.0,2.014652211,1.363626461,1.363626461,2.0,1.855040827,1.487420015
hyperirritable,1.777777778,0.0,0.111111111,2.611111111,0.055555556,1.777777778,0.764705882,0.823529412,2.647058824,1.764705882,0.941176471,2.073801725,0.0,0.323380833,2.173067468,0.23570226,1.986885104,1.437420075,1.467791458,1.966633433,2.016476251,1.477776549
hyperkinetic,0.55,0.0,1.15,1.8,0.0,1.1,1.916666667,2.208333333,2.375,1.083333333,1.833333333,1.099042646,0.0,1.631111988,2.015727634,0.0,1.651155895,1.839580923,1.910592138,1.663221076,1.585715218,1.711004451
hyperlink,0.421052632,0.263157895,0.315789474,0.315789474,0.263157895,3.789473684,0.052631579,2.315789474,2.052631579,0.421052632,0.052631579,1.216360211,1.147078669,1.157230006,1.157230006,1.147078669,1.931578151,0.229415734,2.109571615,2.197819227,1.261207071,0.229415734
hypersensitive,2.666666667,0.466666667,1.8,3.466666667,0.666666667,2.266666667,1.85,2.8,3.25,1.9,1.9,2.058663459,1.245945806,2.077085871,2.166849809,1.397276262,2.186538905,1.814415956,1.908430052,1.888329811,1.744163199,1.889026483
hypersensitiveness,2.5,1.875,2.25,3.375,1.75,2.75,2.3125,2.75,4.25,2.6875,2.5,2.0,2.093641166,2.113448998,1.821171784,2.081665999,1.914854216,2.151549829,2.081665999,1.390443574,2.05649378,2.033060091
hypersensitivity,2.235294118,1.823529412,3.352941176,3.647058824,1.882352941,2.352941176,1.894736842,2.368421053,3.368421053,2.105263158,1.578947368,2.107409896,2.038237416,1.800735144,1.800735144,2.057983022,2.11958653,2.024701263,2.060488785,2.191157135,1.969058908,1.835325871
hypersexual,2.055555556,0.277777778,0.888888889,2.611111111,0.277777778,2.333333333,0.882352941,1.058823529,1.705882353,1.588235294,2.235294118,1.984416412,1.178511302,1.567646752,2.329829302,1.178511302,2.086370335,1.615640467,1.638237934,1.896203638,2.001837391,2.13686136
hypersonic,3.066666667,0.066666667,0.2,1.066666667,0.066666667,2.2,0.473684211,0.368421053,1.842105263,0.526315789,0.473684211,2.086236073,0.25819889,0.774596669,1.667618776,0.25819889,1.897366596,1.020262551,0.955133866,1.951158001,1.020262551,0.964274111
